rec,Ez(abs),Ez(arg),Ht(abs),Ht(arg),Hz(abs),Hz(arg),Et(abs),Et(arg)
0
-153.519,1.10315,-2.78762,0.00215119,-2.47756,0,0,0,0,2.07038,-2.95583,0.000425074,-0.431606,1,3.14159,337.203,-2.63733
-152.803,1.11195,-2.88596,0.00209448,-2.65143,0,0,0,0,2.09477,-3.00696,0.000389169,-0.392186,1,3.14159,335.078,-2.77907
-152.087,1.12294,-3.01156,0.00203725,-2.83346,0,0,0,0,2.11847,-3.07281,0.000366736,-0.310829,1,3.14159,332.903,-2.92429
-151.372,1.13063,3.1338,0.00199719,-3.00105,0,0,0,0,2.13062,3.13746,0.00036712,-0.333098,1,3.14159,330.676,-3.07298
-150.656,1.12866,3.02951,0.00198165,3.08365,0,0,0,0,2.12533,3.08216,0.00033666,-0.234651,1,3.14159,328.391,3.05807
-149.94,1.12532,2.89412,0.00197446,2.88358,0,0,0,0,2.10913,3.01052,0.000325452,-0.123953,1,3.14159,326.06,2.90252
-149.225,1.11552,2.74431,0.00198002,2.70437,0,0,0,0,2.07405,2.93196,0.000311969,-0.146604,1,3.14159,323.684,2.74357
-148.509,1.10048,2.62904,0.00201798,2.50098,0,0,0,0,2.03204,2.87278,0.000299469,0.0105904,1,3.14159,321.242,2.58126
-147.793,1.08104,2.4767,0.00206123,2.30606,0,0,0,0,1.96727,2.7957,0.000299391,0.126153,1,3.14159,318.764,2.4156
-147.078,1.05437,2.30568,0.00210306,2.13452,0,0,0,0,1.87766,2.71188,0.000272923,0.144427,1,3.14159,316.233,2.24663
-146.362,1.02851,2.17173,0.00217304,1.94529,0,0,0,0,1.79468,2.64926,0.000285057,0.309523,1,3.14159,313.646,2.07436
-145.646,0.998076,1.99173,0.00223371,1.76946,0,0,0,0,1.67685,2.56729,0.000289128,0.409921,1,3.14159,311.016,1.89883
-144.93,0.964378,1.78688,0.00227828,1.61248,0,0,0,0,1.53087,2.47882,0.000261546,0.511123,1,3.14159,308.337,1.72006
-144.215,0.937755,1.62482,0.00233808,1.43936,0,0,0,0,1.40736,2.41363,0.000288381,0.612397,1,3.14159,305.608,1.53808
-143.499,0.912326,1.40658,0.00237237,1.27948,0,0,0,0,1.23857,2.3281,0.000290209,0.70971,1,3.14159,302.836,1.35292
-142.783,0.893321,1.16108,0.00238313,1.13141,0,0,0,0,1.04226,2.23702,0.000279403,0.877578,1,3.14159,300.009,1.1646
-142.068,0.883665,0.970899,0.00239365,0.965067,0,0,0,0,0.884932,2.17278,0.00030056,0.908609,1,3.14159,297.141,0.973168
-141.352,0.885835,0.723451,0.00236828,0.809848,0,0,0,0,0.675863,2.09117,0.00030317,1.02487,1,3.14159,294.226,0.778641
-140.636,0.90252,0.460728,0.00232136,0.659489,0,0,0,0,0.444652,2.01625,0.000318946,1.18793,1,3.14159,291.264,0.58105
-139.92,0.920263,0.267445,0.0022619,0.48543,0,0,0,0,0.267936,2.00391,0.000322364,1.20672,1,3.14159,288.253,0.380425
-139.205,0.954815,0.0276317,0.00216708,0.318803,0,0,0,0,0.0526368,2.61665,0.000335394,1.33093,1,3.14159,285.204,0.176799
-138.489,0.999475,-0.213607,0.00206245,0.149453,0,0,0,0,0.213145,-1.68005,0.000370061,1.42814,1,3.14159,282.109,-0.0297917
-137.773,1.03107,-0.387072,0.00194425,-0.0546604,0,0,0,0,0.391823,-1.68644,0.000361106,1.48266,1,3.14159,278.966,-0.23932
-137.058,1.07403,-0.601053,0.00180621,-0.258399,0,0,0,0,0.618018,-1.75666,0.000386731,1.57594,1,3.14159,275.785,-0.451752
-136.342,1.11547,-0.815643,0.00168119,-0.474436,0,0,0,0,0.845685,-1.85295,0.000420266,1.60229,1,3.14159,272.551,-0.667054
-135.626,1.13707,-0.973165,0.00156437,-0.743219,0,0,0,0,1.00663,-1.93672,0.000413044,1.69079,1,3.14159,269.283,-0.885197
-134.911,1.15997,-1.17297,0.00146019,-1.01691,0,0,0,0,1.20281,-2.04628,0.000439361,1.73479,1,3.14159,265.974,-1.10614
-134.195,1.17194,-1.37878,0.00139896,-1.30069,0,0,0,0,1.38785,-2.16444,0.000453869,1.72173,1,3.14159,262.619,-1.32986
-133.479,1.16823,-1.53525,0.00138527,-1.63162,0,0,0,0,1.51054,-2.2582,0.000457163,1.81534,1,3.14159,259.222,-1.5563
-132.763,1.1571,-1.74075,0.00140053,-1.93602,0,0,0,0,1.65236,-2.37986,0.000467479,1.82227,1,3.14159,255.792,-1.78544
-132.048,1.13251,-1.95986,0.00145113,-2.21591,0,0,0,0,1.7725,-2.50906,0.000456294,1.80287,1,3.14159,252.317,-2.01725
-131.332,1.10393,-2.13196,0.00154349,-2.50678,0,0,0,0,1.84217,-2.60949,0.000467999,1.873,1,3.14159,248.799,-2.25168
-130.616,1.06599,-2.36453,0.00162644,-2.75238,0,0,0,0,1.91216,-2.73999,0.000452299,1.86737,1,3.14159,245.248,-2.48871
-129.901,1.02125,-2.61966,0.00170471,-2.97577,0,0,0,0,1.95282,-2.87782,0.000420581,1.86514,1,3.14159,241.655,-2.72828
-129.185,0.985528,-2.82337,0.00179175,3.07319,0,0,0,0,1.96045,-2.98365,0.000429945,1.89005,1,3.14159,238.029,-2.97037
-128.469,0.948829,-3.10008,0.00183997,2.87168,0,0,0,0,1.94841,-3.12138,0.000390653,1.90057,1,3.14159,234.361,3.06824
-127.753,0.918847,2.88126,0.0018659,2.67447,0,0,0,0,1.90264,3.01696,0.000350909,1.93036,1,3.14159,230.659,2.82124
-127.038,0.902675,2.6462,0.00187938,2.45708,0,0,0,0,1.84476,2.90683,0.000343833,1.89568,1,3.14159,226.917,2.57182
-126.322,0.898053,2.33922,0.00185145,2.26352,0,0,0,0,1.7478,2.76319,0.000295354,1.95799,1,3.14159,223.148,2.32005
-125.606,0.90646,2.02217,0.00180552,2.06035,0,0,0,0,1.61631,2.61261,0.000260257,2.02704,1,3.14159,219.337,2.06596
-124.891,0.917513,1.78747,0.00174279,1.8262,0,0,0,0,1.49543,2.49909,0.00022605,1.93808,1,3.14159,215.495,1.80958
-124.175,0.941227,1.49333,0.00165516,1.61078,0,0,0,0,1.31918,2.35017,0.00018911,2.10165,1,3.14159,211.618,1.55096
-123.459,0.968783,1.1999,0.0015688,1.37369,0,0,0,0,1.11188,2.19392,0.000164651,2.20951,1,3.14159,207.707,1.29014
-122.744,0.985179,0.984295,0.00148062,1.0927,0,0,0,0,0.938127,2.07687,0.00010558,2.19162,1,3.14159,203.764,1.02715
-122.028,1.00531,0.712112,0.00139432,0.83102,0,0,0,0,0.69903,1.91973,9.75417e-05,2.50509,1,3.14159,199.791,0.762044
-121.312,1.01879,0.436217,0.0013341,0.544399,0,0,0,0,0.437218,1.74692,8.11005e-05,2.68438,1,3.14159,195.786,0.494857
-120.596,1.01939,0.227352,0.00129693,0.215756,0,0,0,0,0.229872,1.60055,5.56971e-05,-2.6839,1,3.14159,191.752,0.225632
-119.881,1.01561,-0.0446323,0.00127248,-0.0711246,0,0,0,0,0.0476083,-1.25908,5.99477e-05,-2.61436,1,3.14159,187.689,-0.0455877
-119.165,1.00353,-0.329773,0.001276,-0.364143,0,0,0,0,0.328878,-1.7251,6.08931e-05,-2.20488,1,3.14159,183.59,-0.318759
-118.449,0.987387,-0.552766,0.00129847,-0.674948,0,0,0,0,0.542449,-1.86955,0.000109304,-1.88967,1,3.14159,179.468,-0.593843
-117.734,0.967651,-0.850524,0.00130786,-0.925417,0,0,0,0,0.812307,-2.03234,0.000100469,-1.66126,1,3.14159,175.311,-0.870796
-117.018,0.949562,-1.16847,0.00132034,-1.17847,0,0,0,0,1.07612,-2.19413,0.000120183,-1.47254,1,3.14159,171.137,-1.14957
